10,1,3704.4,-1.6371,-1.3358,-0.0023518,0.00013427,0.0031827,-0.0052499,-0.00091057,-0.0081244,0.0034693,-0.0093698,-0.013746,-0.0025072,-0.00064893,0.0035616,-0.00069953,-0.0095629,-0.0084444,0.015974,0.010773,-0.010611,0.015088,-0.0070173,0.014788,0.0025804,-0.005213,-0.011554,-0.011554,0.016113,-0.0094958,0.0036585,0.011899,-0.030067,-0.029345,-0.05181,-0.0050581,-0.024073,-0.01895,0.0049351,0.0011646,-3.7527e-05,0.012461,-0.0081432,0.004432,0.004432,0.0098234,0.0088084,-0.0085501,-0.0090057,-0.008828,-0.020312,-0.020312,0.0619,-0.0015685,-0.014726,0.011198,0.019749,0.019749,0.024994,-0.020582,0.012575,0.017376,0.0059121,0.0059123
11,1,1111.7,-1.2406,-0.29958,0.0029095,5.2005e-05,-0.00063481,-0.0042716,-0.00053743,-0.0072861,-0.011482,0.0026947,-0.00362,-0.0030075,-0.003549,0.006594,-0.0091953,-0.017314,-0.004435,-0.001738,0.0015716,0.0046246,0.0096125,0.047129,-0.0075268,-0.0037136,-0.0010224,0.0011186,0.0011184,-0.0048178,-0.0035954,0.010888,-0.0027668,0.0042792,-0.013352,-0.0044009,0.0094351,0.0075251,0.0023961,-0.004657,0.0011644,-3.7309e-05,0.0085058,-0.0070262,0.0058957,0.0058957,0.0006084,-0.011261,0.0040923,-0.0065966,-0.0081665,-0.0021186,-0.0021187,-0.0090531,0.002739,0.0083302,0.0052704,-0.0056091,-0.005609,-0.0046247,0.0045496,0.0039263,0.010663,-3.5787e-05,-3.5838e-05
12,1,1843.1,-1.5952,-0.54508,-0.0028186,8.754e-06,-0.00073159,-0.0052918,9.1433e-05,-0.010718,-0.015071,0.0054946,-0.01148,-0.0030749,0.0010015,0.006377,-0.00058585,-0.011136,-0.0083026,-0.002137,-0.0018058,0.0008641,0.0072992,-0.026001,-0.0050868,-0.0042714,-0.00083704,0.0027195,0.0027195,0.003074,0.0023089,-0.0018423,-0.0007682,0.011623,-0.00028573,0.0033453,-0.0035859,0.0065856,0.0033541,0.0057269,0.0011641,-3.7422e-05,0.0014939,-0.0023414,0.0035343,0.0035343,-0.011533,-0.0054907,0.00060842,-0.011916,-0.010389,-0.0061655,-0.0061656,-0.011977,0.011251,0.013417,0.002963,0.0062638,0.0062639,0.00013104,-0.0028936,-0.0044299,0.012081,-0.0090363,-0.0090364
13,1,-1798.7,2.0121,0.90293,0.0059967,-8.6142e-06,-0.0012076,-0.0038176,0.00080464,-0.0053511,0.0078004,-0.0029598,0.004499,-0.012218,-0.0024282,-0.0086224,0.00087654,-0.0070247,0.0097387,-0.011362,0.018027,0.0029238,-0.0069078,0.0056682,0.0038587,-0.0051161,-0.0071053,0.014738,0.014738,-0.0059696,0.0033093,-0.0030531,0.0021129,-0.0016245,-0.010028,-0.006865,0.0091485,0.0021781,0.01255,-0.011462,0.0011646,-3.7363e-05,0.0015861,-0.0024379,0.011689,0.011689,-0.030994,-0.0024121,0.000704,-0.0068162,-0.0072087,0.0024974,0.0024972,0.0089686,0.0064584,0.0038316,-0.0031662,0.0091072,0.0091072,0.021002,-0.0037489,-0.016908,0.0019877,-0.003952,-0.0039519
14,1,-4142.4,-1.9383,1.4742,0.0034324,3.5835e-05,0.0030075,0.0046945,0.0001387,0.0032869,0.02279,0.012749,0.0083884,-0.0043335,-0.00093801,5.3287e-05,0.0011458,0.0071339,-0.0016733,0.002943,0.0033573,0.0096572,0.001174,-0.010003,-0.0090966,-0.0089334,-0.0046867,0.0042317,0.0042318,0.010437,0.0054023,-0.0019979,0.012473,-0.017784,-0.020272,0.017499,-0.0038265,-0.01197,-0.0063908,-4.5012e-05,0.0011644,-3.7212e-05,0.0040451,-0.0079454,0.014692,0.014692,-0.022482,-0.013302,0.0099301,0.0050483,0.0013089,0.013881,0.013881,-0.010896,0.00063876,0.0039459,0.022661,-0.0070352,-0.007035,-0.027531,0.024846,-0.0030703,-0.0094703,-0.0063469,-0.0063467
15,1,9547.1,0.069016,-3.4308,-0.0090233,-2.5135e-05,-0.0097858,-0.0069729,-0.0013584,0.0052332,0.0010796,-0.011018,-0.019516,-0.0091038,-0.0074128,-0.0088904,-0.031767,0.012902,0.049962,0.021673,0.01069,-0.015545,0.016092,-0.026883,-0.0051796,-0.0081662,0.0021399,-0.0039723,-0.0039722,0.0091678,-0.0025343,-0.008639,-0.014328,0.0049195,0.019093,0.012155,-0.0093419,-0.0055123,-0.013163,-0.027725,0.0011644,-3.7291e-05,0.0018242,-0.0087825,0.010871,0.010871,0.002239,0.024831,-0.017542,-0.010788,-0.00465,0.0040111,0.0040109,-0.0053016,0.020887,0.0061353,0.013499,0.019247,0.019247,-0.01256,0.00080948,0.0062121,0.0057114,0.027065,0.027065
16,1,2304.4,-2.1165,-0.6181,0.0049492,8.0552e-05,-0.015055,-0.0062254,-0.00054294,0.027017,-0.0017433,-0.01091,0.0042955,0.00060439,0.0084378,0.0099767,-0.0072946,0.00023648,0.011444,-0.0013311,0.0091439,0.010571,-0.00029722,0.018411,-0.0096357,-0.0038667,-0.0032514,0.010193,0.010193,0.021847,0.0032884,-0.018951,-0.0090043,-0.0030173,0.0090986,-0.0056155,0.031923,-0.002121,-0.014618,0.015408,0.0011645,-3.6896e-05,-0.0062281,0.0021259,-0.0076401,-0.0076401,-0.0059337,-0.013861,0.010569,0.0011249,-0.00097359,-0.010139,-0.010139,0.0059811,-0.012393,-0.0089552,0.0025028,-0.011414,-0.011414,-0.023181,0.0012548,-0.0072887,-0.020116,-0.0241,-0.0241
17,1,1070.8,-3.0179,0.24384,0.0024367,-1.5568e-06,-0.013238,-0.006272,-0.00086024,0.0059938,-0.0058901,-0.010472,-0.0267,-0.0099192,-0.014749,-0.0080152,-0.044379,0.033092,0.067611,0.048725,-0.0020189,-0.033714,0.017415,0.01685,0.0019107,-0.0029709,0.0048129,-0.011713,-0.011713,0.01499,0.0037374,-0.011342,-0.013256,-0.009068,0.035553,0.027715,-0.030252,-0.018723,0.01247,-0.014648,0.0011648,-3.6542e-05,0.01144,-0.00021179,-0.0064136,-0.0064135,0.010566,0.0031518,-0.0032346,-0.02507,-0.024242,0.023101,0.023101,0.021288,0.020651,0.0020425,-0.0064247,-0.0022321,-0.002232,0.022125,-0.00084331,-0.034187,0.0090567,0.017068,0.017067
18,1,-4781.8,2.185,1.4753,0.0051532,-7.9094e-05,-0.0075864,-0.0045827,0.00094954,0.011585,-0.0043742,-0.0024561,-0.027378,-0.011986,-0.01639,-0.0065404,-0.043035,0.02782,0.051049,0.038364,0.0039825,-0.033791,0.0083302,0.010451,-0.0024803,-0.0052625,0.0038328,-0.010983,-0.010983,0.017492,0.004791,-0.022713,0.00021337,-0.012339,0.022084,0.010178,-0.027307,-0.0077264,0.0098924,-0.01237,0.0011649,-3.6971e-05,0.029904,-0.0045715,0.0035645,0.0035645,0.0020373,0.00087944,-0.0091801,-0.01344,-0.012514,-0.0026465,-0.0026466,0.01691,-0.0087326,-0.01796,-0.010875,-0.0274,-0.0274,-0.027717,-0.0076705,-0.014326,0.019704,0.0055762,0.0055762
19,1,2762.4,1.0111,-0.58157,-0.0046536,-8.7436e-05,-0.0055063,-0.003513,0.00022533,0.028033,0.0035472,-0.010762,-0.00408,-0.0048631,-0.0062037,0.0080878,0.0035439,-0.0079474,-0.0072215,-0.0096084,0.00025072,0.0086631,0.0083732,-0.033872,0.00019651,-0.0057138,-0.0091968,0.0083713,0.0083713,-0.023387,-0.01885,0.02445,0.012637,0.0025115,-0.012891,0.016034,-0.054606,-0.009536,0.015061,0.03089,0.0011645,-3.734e-05,0.069501,-0.015864,0.013629,0.013629,0.032928,0.014679,-0.018447,-0.021439,-0.026253,0.016785,0.016785,-0.0063488,0.034574,0.01745,-0.038542,0.018474,0.018474,-0.00072898,-0.0067514,-0.046455,0.010437,-0.0050559,-0.0050558
20,1,-3025.7,0.56458,0.77613,0.0032323,-4.738e-06,0.011597,-3.2263e-05,0.0009232,0.0081068,0.00023006,-0.011121,-0.009234,0.0033913,0.0068863,0.0029106,-0.0042348,-0.0019006,0.017706,-0.0023555,-0.010831,0.0017676,0.013921,0.023161,-0.004086,-0.0084826,-0.0090509,0.027352,0.027352,-0.021053,-0.018672,0.044865,0.010175,0.012087,-0.0047597,0.027266,-0.066081,-0.038918,0.0088256,0.014809,0.0011651,-3.6699e-05,-0.020833,0.020405,-0.013859,-0.013859,-0.017657,0.01482,-0.01712,-0.023684,-0.028533,0.0068307,0.0068306,-0.010681,0.072539,0.046942,0.024341,-0.016139,-0.016139,0.014652,0.045697,0.024288,-0.013405,-0.021062,-0.021062
21,1,15332,1.8032,-5.294,-0.013766,-4.9733e-05,0.0096193,-0.0023183,-0.0010797,-0.0054562,-0.0067222,-0.0063066,-0.0046508,0.001838,-0.00088455,0.0045286,-0.016429,-0.017854,-0.0062839,-0.0066793,0.017409,0.00083991,0.0099989,7.6264e-05,-0.0028574,0.015363,0.0043228,0.0036501,0.0036501,0.00097294,-0.0018208,0.00041424,0.0070972,0.0029836,-0.012855,-0.020765,0.0049445,-0.011927,0.0031837,-0.025328,0.0011644,-3.7422e-05,0.012955,-0.0057746,-0.0043335,-0.0043335,0.00039394,-0.01797,0.014717,-0.011641,-0.012156,0.010625,0.010625,-0.012824,0.011236,0.01254,-0.0083351,-0.016189,-0.016189,-0.0075947,0.00080504,0.0127,0.0048142,-0.0011804,-0.0011804
22,1,2160.1,-3.3078,0.51578,0.008174,7.1853e-05,-0.016343,-0.0055475,-0.00052057,0.025557,-0.0074079,-0.015097,0.0071142,0.018005,-0.012072,-0.018858,0.0072718,0.0046581,0.00088249,-0.0042358,0.012101,0.019474,-0.0032929,0.0083447,-0.015805,-0.033036,-0.00086499,-0.012983,-0.012983,0.011599,0.0072629,0.0085546,-0.0051664,0.013452,-0.0015406,-0.0033478,0.022268,-0.033393,-0.013886,0.0028825,0.0011648,-3.6865e-05,0.0038077,-0.00080062,0.01329,0.01329,0.00024085,-0.020287,0.018351,-0.0042242,-0.0085141,0.0018281,0.0018283,0.014538,-0.0099335,-0.0071564,0.0081786,0.0092186,0.0092186,0.033572,0.011206,0.009901,-0.023105,-0.014351,-0.014351
23,1,39.207,-1.3322,0.29147,0.0043126,7.7766e-05,-0.015945,-0.0043309,-0.00065967,0.043707,-0.0055312,-0.017118,0.005782,0.0068437,0.0029087,0.031298,0.0061929,-0.0052199,-0.011562,-0.0042703,-0.0014884,-0.00062049,-0.0066464,0.022405,0.0047281,0.014616,-0.0045265,0.0010191,0.0010191,-0.0058245,0.0061563,0.0064722,0.045157,0.021656,-0.01327,0.015338,0.0054654,0.010793,-0.022264,0.0003621,0.0011646,-3.7407e-05,-0.022649,0.0051979,-0.00046513,-0.00046508,0.042786,-0.0096771,0.021139,-7.2186e-05,-0.0067239,-0.003432,-0.0034319,-0.019767,0.019094,-0.0027094,0.0059392,-0.0024263,-0.0024265,0.00067982,0.01264,-0.043664,-0.0063026,-0.0078685,-0.0078686
24,1,-2405.7,-1.3612,0.66254,0.0061385,4.233e-05,-0.019205,-0.0048402,-0.00011515,0.040754,-0.0016382,-0.012471,-0.0021713,0.007217,-0.0024069,0.032272,0.0014841,-0.011212,-0.0065995,-0.0060845,-0.010118,-0.011699,-0.0098323,0.0057019,0.0049563,0.019351,-0.0098174,-0.011354,-0.011354,-0.0068185,0.0053719,-0.018268,0.053344,0.019691,-0.01676,0.013769,-0.00064775,0.013255,-0.015906,0.00080914,0.0011645,-3.7248e-05,0.012907,-0.018495,-0.0078152,-0.0078151,0.048694,-0.011189,0.022177,0.0011853,-0.0014385,0.0083584,0.0083586,-0.042275,0.027856,0.00025776,-0.00262,0.0041569,0.0041567,0.014381,0.0083732,-0.024602,-0.022398,0.020412,0.020412
25,1,7890.6,0.51504,-2.7439,0.00097702,9.4997e-05,0.0044196,-0.0066658,-0.0006144,-0.010165,-0.0026092,-0.0050772,-0.015108,-0.0021835,0.0055577,-0.0020558,0.011302,-0.026976,-0.018946,0.0041458,0.018582,-0.015454,0.018305,0.025046,-0.013107,-0.032034,-0.016018,-0.013093,-0.013093,-0.012174,0.0042758,-0.038298,-0.02074,0.020853,0.0046642,0.01086,-0.011385,0.011863,-0.013447,0.052775,0.0011636,-3.8027e-05,-0.0074455,0.01163,-0.00050399,-0.00050401,-0.0081693,-0.01094,0.01214,-0.0095774,-0.0093872,-0.0020462,-0.0020464,0.029952,0.010784,0.0084308,-0.016752,-0.0085369,-0.0085369,-0.0040964,0.018874,-0.019948,0.011506,0.0017437,0.0017437
26,1,-5807.4,0.22784,1.9724,0.0047128,1.8265e-05,0.0038741,-0.0025767,0.00060367,-0.010129,0.0054397,-0.011739,-2.1028e-07,0.0031037,-0.00049438,0.0024765,0.0014576,-0.011816,-0.0082145,0.015035,0.017354,-0.016126,0.016085,0.0062737,0.011396,0.0054705,-0.0066024,-0.0027378,-0.002738,0.0092165,-0.013716,-0.0017198,0.010569,-0.016202,-0.020551,-0.045192,0.0017732,-0.024111,-0.0019935,-0.024086,0.0011638,-3.7349e-05,0.015646,-0.00078045,-0.0094644,-0.0094645,0.015577,0.021993,-0.01732,-0.010635,-0.0093829,-0.0073223,-0.0073223,0.052552,-0.0033986,-0.012598,0.005206,0.0015074,0.0015074,0.026057,-0.0096627,0.013539,0.016906,0.012618,0.012618
27,1,-1049.9,-5.8098,0.29015,0.0012509,7.8623e-05,0.0047671,-0.0043686,-0.00052279,-0.0066861,0.00078101,-0.0043277,-0.0051951,-0.0052534,0.001819,-0.010369,0.0053419,-0.021392,-0.0034994,-0.0011298,0.013247,-0.0031405,0.014165,0.012502,-0.0029705,-0.0030861,-0.0020257,0.0092892,0.0092892,-0.0063951,0.0031495,-0.0034415,0.0041101,0.007509,-0.0053335,-0.0033315,0.0035676,-0.0013867,-0.0026227,0.033126,0.001164,-3.7549e-05,0.0046769,0.0058015,-0.0014177,-0.0014177,-0.014225,0.0022696,-0.0081018,-0.010562,-0.0069342,-0.0045941,-0.0045943,0.013903,0.004617,0.006256,0.0005771,0.0014391,0.0014392,-0.0034779,-0.019863,0.0071669,0.010583,0.0080982,0.0080982
28,1,-7208.1,1.6327,2.6155,0.0029863,-9.6011e-05,-0.010455,-0.0051884,0.00087898,-0.012727,-0.012445,0.0057202,-0.0097687,0.0022005,-0.0032613,0.01036,-0.0077932,-0.0056537,0.0090557,0.0081141,-0.0022384,0.0034514,-0.0001031,0.013241,0.003668,0.011852,0.0053625,0.00098431,0.00098432,-0.0052594,-0.0048485,-0.003089,-0.0029292,0.00035171,0.00031332,0.0056649,0.022217,-0.00071447,-0.0074838,0.0042253,0.0011646,-3.7099e-05,0.0040352,-0.014937,-0.013321,-0.013321,-0.011667,-0.00047657,-0.0047262,-0.0041807,-0.0024189,0.0045966,0.0045966,-0.010433,0.022754,0.017102,-0.012253,-0.0023641,-0.0023641,0.016612,0.0080172,-0.0089132,-0.015454,0.010692,0.010692
29,1,-2344.3,2.0577,0.91358,0.0036774,-6.8927e-05,-0.015636,-0.0068384,0.00068195,-0.029234,-0.018473,0.0075066,-0.002751,0.013316,0.011422,0.035496,-0.0086361,-0.0014703,0.012028,0.0074596,-0.012366,0.012469,-0.0051059,-0.0076902,0.0021616,0.0094876,0.0065969,-0.003884,-0.003884,-0.0074201,-0.0078177,-0.0049101,0.0032021,0.00080318,0.0089818,0.009506,0.004712,-0.02458,0.0041112,-0.0050402,0.0011629,-3.8048e-05,0.00038925,0.0064004,-0.00055625,-0.00055627,0.0024652,-0.0083297,0.0043193,-0.01245,-0.0094559,-0.0070317,-0.0070316,-0.0089389,0.0048663,0.0032459,0.0060757,0.0038431,0.0038431,-0.011165,0.0036244,-0.014047,0.012418,0.0028345,0.0028342
30,1,-3969.2,-1.7624,1.5136,0.0032193,3.4877e-05,-0.0036535,-0.0068791,0.00062798,-0.012699,-0.004772,-0.003233,-0.032816,-0.0090686,-0.0083075,-0.0035469,0.01552,0.0099235,-0.023556,0.0090895,0.0019066,-0.0077575,-0.019648,-0.0008897,0.03104,0.0009093,-0.009775,0.018805,0.018805,0.024256,0.028557,0.011735,-0.0019957,0.023394,0.04494,0.0061848,-0.020597,-0.011165,0.016033,-0.028412,0.0011641,-3.7413e-05,0.029554,-0.015778,-0.011569,-0.011569,-0.0041485,-0.025284,0.025119,0.0012771,-0.0033021,0.022233,0.022232,-0.01187,-0.023679,-0.0045838,0.038877,0.010192,0.010192,-0.014545,-0.033562,0.022682,0.012482,-0.010382,-0.010382
31,1,-5879.6,1.5198,1.7824,-0.00031692,-0.00012548,-0.015529,-0.0059519,0.0011179,-0.023364,-0.017741,0.0077797,-0.039006,-0.0049366,-0.0029626,0.022636,-0.0029553,0.029263,-0.02812,-0.0057416,0.0005731,0.020199,-0.041214,-0.01367,0.015907,0.024582,0.0091661,0.014581,0.014581,0.00035329,-0.00017049,0.0043709,-0.016161,0.0041599,-0.0050141,0.016479,-0.0050374,-0.048228,-0.0091064,-0.0003344,0.0011643,-3.7016e-05,0.0095366,-0.012068,-0.00098837,-0.00098837,0.022994,0.0072534,-0.0027728,0.00065912,-0.0031354,0.0033365,0.0033364,0.024442,0.001364,-0.006894,0.00042028,-0.0015528,-0.0015528,-0.014757,-0.0046339,-0.01153,0.020968,0.021258,0.021258
32,1,-7564.4,3.2738,1.0939,0.00086289,-8.6822e-05,-0.013383,-0.0060971,0.00072374,-0.022621,-0.012643,0.005025,-0.00049072,0.0059098,0.0097597,0.028101,-0.015749,0.0017016,0.02613,0.011513,-0.0049721,0.0012239,0.0082506,-0.021902,-0.0090478,-0.00011996,0.0031346,-0.014515,-0.014515,-0.0021646,-0.0073254,-0.0078791,0.0032239,-0.0054234,0.0040549,0.001451,-0.003938,-0.0075954,0.0030971,0.001972,0.0011637,-3.7854e-05,-0.0066423,0.012791,0.022281,0.022281,0.00095859,0.0018163,-0.00016126,-0.01656,-0.014294,0.0096915,0.0096915,-0.0023651,0.0069888,0.0090699,0.028193,0.017349,0.017349,-0.017129,0.0028546,-0.0050098,0.009993,-0.0036888,-0.0036889
33,1,2388.6,0.47309,-1.3246,-0.0043772,4.2288e-05,0.009157,-0.0036002,-0.00025729,-0.0030539,0.014441,-0.013573,-0.010526,0.0081238,0.0012654,-0.0039529,0.005164,-0.0022506,-0.001697,-0.0044323,-0.012962,-0.0027239,0.013146,-0.0094066,0.005131,-0.0081943,-0.010041,0.019369,0.019369,-0.017161,-0.020657,0.0087885,0.0085224,0.0041624,0.0019796,0.016358,-0.041804,-0.016603,0.014168,-0.00073346,0.0011644,-3.7261e-05,-0.012031,-0.01158,-0.014163,-0.014163,0.0094986,-0.0035651,0.00012923,-0.010555,-0.015004,0.011988,0.011988,-0.0080678,0.017732,0.018539,0.010772,0.013414,0.013414,0.0051616,-0.053764,0.020543,-0.030469,-0.0097034,-0.0097034
34,1,-2498.6,0.80859,0.52181,0.0017492,1.0968e-06,-0.01225,-0.0038061,-9.2693e-05,0.026035,0.0053675,-0.013899,-0.010269,-0.001531,-0.0055378,0.0085389,0.00024983,-0.010277,0.006681,-0.0073724,-0.0038965,0.0029032,0.0061781,-0.0016021,-0.0032456,-0.0023696,-0.005785,0.0068828,0.0068828,-0.0095513,-0.0083018,0.023005,0.0044825,0.010123,-0.0087369,-0.0056832,-0.010984,-0.011685,-0.0056396,-0.0056695,0.0011645,-3.7067e-05,-0.016463,0.0064001,0.0053794,0.0053794,0.017986,-0.015383,0.0066871,0.0039768,0.0034426,-0.0016763,-0.0016762,-0.0070926,-0.022889,-0.01645,0.0043485,0.0071863,0.0071864,0.0072028,-0.012281,-0.030225,-0.00062733,-0.0050163,-0.0050164
